episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status
200,1.0,0.32254452596493516,2.6910578108704546,-84.02811222323058,0.0,1.75,2,31.0,False,True,0.6069598442680205,1,23.11822180235112,1610759223.5661314,in_progress
200,2.0,0.3233629342273001,2.685971713662909,-83.9518887673713,20.0,1.75,4,31.0,False,True,0.6292096179661547,1,23.11822180235112,1610759223.636022,in_progress
200,3.0,0.3212052473341584,2.659053407322363,-85.19038281124924,0.0,3.5,3,51.0,False,True,0.7432313321682478,1,23.11822180235112,1610759223.70198,in_progress
200,4.0,0.3229750885300238,2.62340481344332,-85.29130294554962,20.0,3.5,5,51.0,False,True,0.8969711792538925,1,23.11822180235112,1610759223.7685773,in_progress
200,5.0,0.32451298220985636,2.572397005522793,-85.89821303483261,20.0,1.75,4,31.0,False,True,1.1163432673816798,2,23.11822180235112,1610759223.8358433,in_progress
200,6.0,0.32925936002233996,2.51184435987091,-85.89902243782339,20.0,3.5,5,51.0,False,True,1.3749645117053928,2,23.11822180235112,1610759223.9019275,in_progress
200,7.0,0.33721485994978173,2.4311275252580273,-85.39798994504987,0.0,1.75,2,31.0,False,True,1.7244517546270286,3,23.11822180235112,1610759223.9735782,in_progress
200,8.0,0.3475458449910345,2.337889565295095,-84.8555141783518,0.0,3.5,3,51.0,False,True,2.1231505107720006,3,23.11822180235112,1610759224.0382957,in_progress
200,9.0,0.3616212925560487,2.235360185529513,-83.82536176618083,20.0,1.75,4,31.0,False,True,2.5689997184843554,4,23.11822180235112,1610759224.1002848,in_progress
200,10.0,0.382485767247212,2.1111043128925164,-82.29045670106657,-20.0,3.5,1,51.0,False,True,3.104691792319831,5,23.11822180235112,1610759224.168568,in_progress
200,11.0,0.4068877223656193,1.996219862679939,-80.46141175128297,-20.0,1.75,0,31.0,False,True,3.597393673674096,6,23.11822180235112,1610759224.2327032,in_progress
200,12.0,0.42799309635333577,1.8788403726463327,-80.15009578471755,20.0,1.75,4,31.0,False,True,4.0808395903433805,6,23.11822180235112,1610759224.3041165,in_progress
