episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status
80,1.0,0.3228431507317817,2.6908403573870063,-83.94870801598225,20.0,1.75,4,31.0,False,True,0.608030203226276,1,23.11822180235112,1610758222.328324,in_progress
80,2.0,0.32471282463457696,2.678751796431291,-83.83529609863338,20.0,3.5,5,51.0,False,True,0.6610153397818815,1,23.11822180235112,1610758222.3944225,in_progress
80,3.0,0.3278047082279217,2.664352122123392,-83.40872841780332,0.0,3.5,3,51.0,False,True,0.7245660585420535,1,23.11822180235112,1610758222.4681194,in_progress
80,4.0,0.3386625141802194,2.621070291103612,-81.79765062324596,0.0,3.5,3,51.0,False,True,0.9165379620471459,1,23.11822180235112,1610758222.5295336,in_progress
80,5.0,0.35267518055565306,2.5690921199990018,-80.11400090076413,20.0,3.5,5,51.0,False,True,1.1476752527900174,2,23.11822180235112,1610758222.5947556,in_progress
80,6.0,0.37042693457000664,2.506594150829448,-78.57383463143529,20.0,3.5,5,51.0,False,True,1.430228257809394,2,23.11822180235112,1610758222.6655455,in_progress
80,7.0,0.3992715687794145,2.4274739859661145,-75.79627280137464,20.0,1.75,4,31.0,False,True,1.7896453213757542,3,23.11822180235112,1610758222.7288833,in_progress
80,8.0,0.441625845169725,2.3418897351677175,-71.3910627685324,20.0,1.75,4,31.0,False,True,2.1976391168766063,3,23.11822180235112,1610758222.7960637,in_progress
80,9.0,0.49858445418592395,2.2478892170942153,-66.36439292059266,20.0,1.75,4,31.0,False,True,2.663495144246482,4,23.11822180235112,1610758222.8675766,in_progress
80,10.0,0.5666117790061356,2.1575653155683496,-60.93658037675272,20.0,3.5,5,51.0,False,True,3.117143863730683,5,23.11822180235112,1610758222.9277651,in_progress
80,11.0,0.6262420479613043,2.0888452617500883,-56.71366590309995,20.0,1.75,4,31.0,False,True,3.510579080848683,5,23.11822180235112,1610758222.9954443,in_progress
80,12.0,0.7440804070936112,1.9800692023809654,-48.947878882900625,20.0,1.75,4,31.0,False,True,4.197358099435192,6,23.11822180235112,1610758223.0651443,in_progress
80,13.0,0.8302185950851761,1.9131911608122165,-44.580046586220554,0.0,1.75,2,31.0,False,True,4.719514717124584,7,23.11822180235112,1610758223.1321192,in_progress
80,14.0,0.9194216027896842,1.8522238840186984,-40.5552509775708,0.0,1.75,2,31.0,False,True,5.131242255779039,8,23.11822180235112,1610758223.1987739,in_progress
80,15.0,1.0213418973382766,1.7925117269289577,-36.25799125450725,0.0,1.75,2,31.0,False,True,5.73232383224834,9,23.11822180235112,1610758223.271861,in_progress
80,16.0,1.1409032690572893,1.735249160172972,-31.32311987042047,0.0,1.75,2,31.0,False,True,6.815385817969761,10,23.11822180235112,1610758223.3363123,in_progress
80,17.0,1.2451555179890434,1.6934742285138857,-27.535333941099985,0.0,1.75,2,11.0,False,False,8.083485004149589,12,23.11822180235112,1610758223.4032414,in_progress
80,18.0,1.34411339880054,1.6587638571844685,-24.36260775216438,20.0,1.75,4,11.0,False,False,8.910169535737136,14,23.11822180235112,1610758223.4702883,in_progress
80,19.0,1.4539631172652456,1.627793131846118,-20.862735489249385,0.0,1.75,2,11.0,False,False,9.654359520329137,15,23.11822180235112,1610758223.5344753,in_progress
80,20.0,1.5703314668844655,1.6005748526676735,-17.584966848716864,-20.0,1.75,0,11.0,False,False,10.281828433833267,16,23.11822180235112,1610758223.6063693,in_progress
80,21.0,1.6860841129894573,1.5756486628791915,-15.346797654629926,-20.0,1.75,0,31.0,False,True,10.857185345585993,17,23.11822180235112,1610758223.6685333,in_progress
80,22.0,1.794562693308182,1.549717164983595,-14.576543352738886,-20.0,1.75,0,31.0,False,True,11.34418673422999,17,23.11822180235112,1610758223.7324803,in_progress
80,23.0,1.9102588443060742,1.518089451011664,-14.918221700320789,-20.0,1.75,0,31.0,False,True,11.820621667705273,18,23.11822180235112,1610758223.7966187,in_progress
80,24.0,2.0293117026774556,1.4796313332093138,-16.266601777937975,-20.0,1.75,0,31.0,False,True,12.301203206845129,19,23.11822180235112,1610758223.8638012,in_progress
80,25.0,2.1467929637195406,1.4320651506557212,-18.879004145856015,-20.0,1.75,0,31.0,False,True,12.766411626243737,20,23.11822180235112,1610758223.930792,in_progress
80,26.0,2.253544476981115,1.3783681894326836,-22.27098506182954,-20.0,1.75,0,31.0,False,True,13.182310785813584,20,23.11822180235112,1610758223.9957404,in_progress
80,27.0,2.3267684856446573,1.334200100909586,-25.178879891693168,-20.0,1.75,0,31.0,False,True,13.465930612011029,21,23.11822180235112,1610758224.0661073,in_progress
80,28.0,2.4258177418420113,1.2625389043458817,-29.85888107999826,-20.0,1.75,0,31.0,False,True,13.860628663202382,21,23.11822180235112,1610758224.1318274,in_progress
80,29.0,2.518525592856442,1.1836698656695988,-34.39997007287399,20.0,1.75,4,31.0,False,True,14.230316018215309,22,23.11822180235112,1610758224.1981595,in_progress
80,30.0,2.595594620287388,1.1076890621872126,-38.47135763617854,0.0,1.75,2,31.0,False,True,14.646605840881865,22,23.11822180235112,1610758224.2632687,in_progress
80,31.0,2.6825041048034963,1.0183488161798515,-41.70705398559566,20.0,1.75,4,31.0,False,True,15.186547239365694,23,23.11822180235112,1610758224.3293312,in_progress
80,32.0,2.753391784962043,0.9438244162780993,-43.48761702345741,20.0,3.5,5,51.0,False,True,15.534865439647561,24,23.11822180235112,1610758224.4012263,in_progress
80,33.0,2.8407074324543817,0.856907906412794,-44.059559896757946,20.0,3.5,5,31.0,False,True,16.630523037699678,25,23.11822180235112,1610758224.4644465,in_progress
80,34.0,2.9543217573549407,0.7546079044425721,-42.857176042975155,20.0,1.75,4,11.0,False,True,17.861437979648212,27,23.11822180235112,1610758224.529854,in_progress
80,35.0,3.047922775219242,0.6811076577782276,-40.71957079164361,20.0,1.75,4,31.0,False,True,18.552422016661545,28,23.11822180235112,1610758224.5989778,in_progress
80,36.0,3.175694425372659,0.6004622328237201,-36.199352867488116,20.0,1.75,4,31.0,False,True,19.24383148864212,29,23.11822180235112,1610758224.6662252,in_progress
80,37.0,3.2901693878493767,0.5393022697109524,-32.447058746315086,20.0,3.5,5,51.0,False,True,19.66164599619439,30,23.11822180235112,1610758224.7456787,in_progress
80,38.0,3.420158810462458,0.4832738186640647,-27.707780248907266,20.0,1.75,4,31.0,False,True,20.20885692207651,31,23.11822180235112,1610758224.804299,in_progress
80,39.0,3.515477579388958,0.4544069094410566,-23.515533318057617,0.0,1.75,2,31.0,False,True,20.475969544716133,31,23.11822180235112,1610758224.8680608,in_progress
80,40.0,3.6354173847387847,0.4278398971313074,-18.584508159271213,0.0,1.75,2,31.0,False,True,20.90647295721726,32,23.11822180235112,1610758224.9398851,in_progress
80,41.0,3.787587536817623,0.4067858749249682,-13.095546281266344,0.0,1.75,2,31.0,False,True,21.438437438424348,33,23.11822180235112,1610758225.0040638,in_progress
80,42.0,3.884899564441421,0.39766672664801944,-10.25656645222206,-20.0,1.75,0,11.0,False,True,21.787131892513354,33,23.11822180235112,1610758225.0715468,in_progress
80,43.0,4.002680380242021,0.3877752649135566,-7.938572783593987,0.0,1.75,2,31.0,False,True,22.25773476047571,34,23.11822180235112,1610758225.1337972,in_progress
80,44.0,4.123608842636966,0.38046354461470133,-5.927231028959058,0.0,1.75,2,31.0,False,True,22.742619098399576,35,23.11822180235112,1610758225.2033286,in_progress
80,45.0,4.246096179796661,0.37652563999842315,-4.197926973845856,0.0,1.75,2,31.0,False,True,23.28052477402465,36,23.11822180235112,1610758225.277349,in_progress
80,46.0,4.36779917771051,0.3757180767592586,-2.520359824796672,0.0,1.75,2,31.0,False,True,23.844020229770646,36,23.11822180235112,1610758225.3364587,in_progress
80,47.0,4.47215571062371,0.37619483522934616,-1.4591622859481301,0.0,1.75,2,31.0,False,True,24.35778165671065,37,23.11822180235112,1610758225.3993495,in_progress
80,48.0,4.589646230374952,0.37944204021396905,-0.17216308832025579,0.0,1.75,2,31.0,False,True,24.94293740994482,39,23.11822180235112,1610758225.467278,in_progress
80,49.0,4.702081279031007,0.3840471673977183,0.8549755433375664,0.0,1.75,2,31.0,False,True,25.427760004184268,40,23.11822180235112,1610758225.5335276,in_progress
80,50.0,4.830516914462516,0.39243585259911434,2.180007636251816,20.0,1.75,4,31.0,False,True,26.068141455409677,41,23.11822180235112,1610758225.6535704,in_progress
80,51.0,5.034868995186008,0.42142720420938656,6.064009105114665,0.0,1.75,2,31.0,False,True,27.1144143048972,43,23.11822180235112,1610758225.6855872,in_progress
80,52.0,5.085411544249492,0.4320889126978878,7.28857043991188,0.0,1.75,2,31.0,False,True,27.337840039382648,43,23.11822180235112,1610758225.7378893,in_progress
80,53.0,5.184660866189991,0.4530611123926105,9.05233224699369,20.0,3.5,5,51.0,False,True,27.871228896484148,44,23.11822180235112,1610758225.804992,in_progress
80,54.0,5.31352378832628,0.4862270033369004,11.65819318037566,20.0,1.75,4,31.0,False,True,28.525115713764883,45,23.11822180235112,1610758225.8825817,in_progress
80,55.0,5.442669205063026,0.5358684014735291,16.350019198033497,20.0,3.5,5,51.0,False,True,29.175902832160922,46,23.11822180235112,1610758225.9439569,in_progress
80,56.0,5.542886142993306,0.5814273783384392,19.646753399534624,0.0,1.75,2,31.0,False,True,29.68102340748332,46,23.11822180235112,1610758226.0094962,in_progress
80,57.0,5.672719997182342,0.6573744740777785,25.655149587271314,20.0,1.75,4,31.0,False,True,30.358643176309226,47,23.11822180235112,1610758226.0758417,in_progress
80,58.0,5.764809993473897,0.7205146387630286,29.275760953109177,0.0,1.75,2,31.0,False,True,30.867488086163565,48,23.11822180235112,1610758226.1475773,in_progress
80,59.0,5.862551513284761,0.7989770229859181,33.6259256557408,0.0,1.75,2,31.0,False,True,31.43319704552906,49,23.11822180235112,1610758226.2136853,in_progress
80,60.0,5.965825063251768,0.8965733936995,38.48623001208484,0.0,3.5,3,51.0,False,True,32.06860399800625,50,23.11822180235112,1610758226.2797165,in_progress
80,61.0,6.045831444152871,0.9782825741449241,41.46395541424608,-20.0,1.75,0,31.0,False,True,32.562077606162944,51,23.11822180235112,1610758226.3396962,in_progress
80,62.0,6.124077213575003,1.0640226181333563,44.41521912585616,-20.0,1.75,0,31.0,False,True,33.08268819761026,52,23.11822180235112,1610758226.4113297,in_progress
80,63.0,6.219224111185197,1.1655715350801237,45.56590174345513,-20.0,1.75,0,31.0,False,True,33.70275183877865,53,23.11822180235112,1610758226.476932,in_progress
