episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status
62,39.0,5.237582223239044,0.36283854001356314,24.662047471297818,20.0,1.75,4,31.0,False,True,17.961641660684165,44,23.11822180235112,1610758051.6128192,in_progress
62,40.0,5.3375275615887725,0.4277977255949729,28.227189894206365,0.0,1.75,2,31.0,False,True,18.513088213945096,45,23.11822180235112,1610758051.678446,in_progress
62,41.0,5.434519984961002,0.5025201692632666,32.3370653170958,-20.0,1.75,0,31.0,False,True,19.074537558507103,46,23.11822180235112,1610758051.750466,in_progress
62,42.0,5.533145027754212,0.5796986778936936,34.829670472490164,-20.0,1.75,0,31.0,False,True,19.64136085718467,46,23.11822180235112,1610758051.8206315,in_progress
62,43.0,5.622437047736115,0.6474257848313896,35.767674544901766,-20.0,1.75,0,31.0,False,True,20.15541519751608,47,23.11822180235112,1610758051.887968,in_progress
62,44.0,5.713326684548734,0.7116276047254577,35.53785822065213,-20.0,1.75,0,31.0,False,True,20.636741801413496,48,23.11822180235112,1610758051.950052,in_progress
62,45.0,5.809904783578936,0.7734038011077523,34.270623039716426,-20.0,1.75,0,31.0,False,True,21.161304760584258,49,23.11822180235112,1610758052.0226898,in_progress
62,46.0,5.917508498394574,0.8343748232574015,32.1798715506815,20.0,1.75,4,31.0,False,True,21.713953976572395,50,23.11822180235112,1610758052.08294,in_progress
62,47.0,6.007895324005707,0.8814829457109408,30.421162561131325,20.0,1.75,4,31.0,False,True,22.161246269738985,50,23.11822180235112,1610758052.14786,in_progress
62,48.0,6.099698082743585,0.9307091691132079,29.584745786039942,20.0,3.5,5,51.0,False,True,22.59950574719784,51,23.11822180235112,1610758052.2199926,in_progress
62,49.0,6.21231313932635,0.9963214525000552,29.813670184075477,20.0,3.5,5,51.0,False,True,23.159160419148925,52,23.11822180235112,1610758052.2832584,in_progress
62,50.0,6.3288894421769415,1.0742079362929435,31.843233732696838,20.0,1.75,4,31.0,False,True,23.760243263144396,53,23.11822180235112,1610758052.352184,in_progress
62,51.0,6.43064367029598,1.1563078135742106,35.120291271822424,0.0,1.75,2,31.0,False,True,24.32398666441151,54,23.11822180235112,1610758052.4224102,in_progress
62,52.0,6.548391717770835,1.2637058321797972,39.11541480938139,20.0,1.75,4,11.0,False,True,25.011640068180775,55,23.11822180235112,1610758052.4874446,in_progress
62,53.0,6.618400156632352,1.3374589408427289,41.957272447840666,0.0,3.5,3,31.0,False,True,25.450943906249314,55,23.11822180235112,1610758052.5535336,in_progress
62,54.0,6.719814121746085,1.4558310510831223,46.10817041286691,20.0,1.75,4,11.0,False,True,26.124740194901708,56,23.11822180235112,1610758052.6200106,in_progress
62,55.0,6.785943120358561,1.5456996847838955,49.634748413095245,0.0,1.75,2,31.0,False,True,26.60668068961477,57,23.11822180235112,1610758052.6866055,in_progress
62,56.0,6.861934352031876,1.6643500824275401,53.65558036438374,-20.0,1.75,0,31.0,False,True,27.21295585421153,58,23.11822180235112,1610758052.7532692,in_progress
62,57.0,6.925599610120836,1.7692613894686744,55.859379990434086,-20.0,1.75,0,31.0,False,True,27.74222259019886,59,23.11822180235112,1610758052.8194203,in_progress
62,58.0,6.998954348909885,1.8771149673702263,55.77083319568284,-20.0,1.75,0,31.0,False,True,28.308584713443597,60,23.11822180235112,1610758052.8814569,in_progress
62,59.0,7.066997645824101,1.9708747206616763,55.03098123998636,-20.0,1.75,0,31.0,False,True,28.81244220881296,60,23.11822180235112,1610758052.955555,in_progress
62,60.0,7.1241716452708035,2.0418390958971675,53.65881906498485,-20.0,1.75,0,31.0,False,True,29.20792983746955,61,23.11822180235112,1610758053.0144815,in_progress
62,61.0,7.21292467933472,2.137720379760621,50.69213147307372,0.0,3.5,3,51.0,False,True,29.766661968200825,62,23.11822180235112,1610758053.0827804,in_progress
62,62.0,7.315407734676639,2.236521286069833,47.34809550072966,0.0,1.75,2,11.0,False,True,30.36761812263612,63,23.11822180235112,1610758053.152739,in_progress
62,63.0,7.4105690052153035,2.317634625138513,44.02443739314162,20.0,1.75,4,11.0,False,True,30.882382433104794,64,23.11822180235112,1610758053.2183008,in_progress
62,64.0,7.506537126499106,2.4021899745114528,42.84354455117807,20.0,1.75,4,11.0,False,True,31.406061275510623,64,23.11822180235112,1610758053.2817497,in_progress
62,65.0,7.601244204919749,2.491331439892546,43.08685368633812,20.0,1.75,4,11.0,False,True,31.938312345386866,65,23.11822180235112,1610758053.35331,in_progress
62,66.0,7.6627394978206755,2.5559334370484064,44.19720757075697,20.0,3.5,5,31.0,False,True,32.31373353137017,66,23.11822180235112,1610758053.4190207,in_progress
62,67.0,7.7574167615951195,2.6662624072666747,46.85174028679428,20.0,3.5,5,31.0,False,True,32.91849353068416,67,23.11822180235112,1610758053.480489,in_progress
62,68.0,7.829354088976542,2.769873495121325,50.850047890906446,20.0,1.75,4,11.0,False,True,33.446355559560935,67,23.11822180235112,1610758053.5527046,in_progress
62,69.0,7.893729208979812,2.8881066039931436,57.48529272076427,20.0,1.75,4,11.0,False,True,34.012950435394714,68,23.11822180235112,1610758053.6217022,in_progress
62,70.0,7.955541499978682,3.0296974471970306,64.50145961867798,0.0,1.75,2,31.0,False,True,34.66457332981455,69,23.11822180235112,1610758053.6869943,in_progress
62,71.0,7.987121607374644,3.1201964460096026,68.39267578203656,0.0,1.75,2,31.0,False,True,35.07625983424746,70,23.11822180235112,1610758053.757193,in_progress
62,72.0,8.025993228390803,3.2587596695391143,72.10591963681443,20.0,1.75,4,31.0,False,True,35.67582146510857,71,23.11822180235112,1610758053.8193157,in_progress
62,73.0,8.046742758082923,3.372244582530002,75.3158180753792,0.0,3.5,3,51.0,False,True,36.1479759183117,72,23.11822180235112,1610758053.8902912,in_progress
62,74.0,8.061907911945141,3.49472348165746,78.78045523605907,0.0,3.5,3,51.0,False,True,36.651606303901,72,23.11822180235112,1610758053.9513628,in_progress
62,75.0,8.067897648836773,3.6228645733392226,82.86863696269333,0.0,1.75,2,31.0,False,True,37.168798964508696,73,23.11822180235112,1610758054.0244918,in_progress
62,76.0,8.064698259812197,3.7608548335653125,87.20548668616375,-20.0,1.75,0,31.0,False,True,37.71972642502429,74,23.11822180235112,1610758054.0857885,in_progress
62,77.0,8.058968038958053,3.9011181559106927,89.73761502441361,-20.0,1.75,0,31.0,False,True,38.28090566923701,75,23.11822180235112,1610758054.1560376,in_progress
62,78.0,8.057398431150434,4.015079745919405,90.13697083204437,0.0,3.5,3,51.0,False,True,38.752917556495035,76,23.11822180235112,1610758054.2312417,in_progress
62,79.0,8.05662934484912,4.146003292730837,90.32247718835477,-20.0,1.75,0,31.0,False,True,39.306909071706365,76,23.11822180235112,1610758054.2909236,in_progress
62,80.0,8.056580897195131,4.258026252551252,90.37654791727118,20.0,1.75,4,31.0,False,True,39.79539307832908,77,23.11822180235112,1610758054.3592682,in_progress
62,81.0,8.06070403769961,4.404123918837159,89.36290631343769,0.0,1.75,2,31.0,False,True,40.44296512044073,78,23.11822180235112,1610758054.4193954,in_progress
62,82.0,8.061817654376732,4.539468384579843,89.48177697303959,20.0,1.75,4,31.0,False,True,41.05438147034337,79,23.11822180235112,1610758054.488383,in_progress
62,83.0,8.059338726008784,4.65349401958373,90.21465291661292,20.0,1.75,4,31.0,False,True,41.53735742724547,80,23.11822180235112,1610758054.5523462,in_progress
62,84.0,8.047570938290875,4.779437949249036,92.51325593990319,20.0,3.5,5,51.0,False,True,42.11751967642863,81,23.11822180235112,1610758054.6176941,in_progress
62,85.0,8.032716040126346,4.8730522156132565,94.88874931078317,20.0,3.5,5,51.0,False,True,42.587876469781975,81,23.11822180235112,1610758054.6870415,in_progress
62,86.0,8.001386263498663,5.003439467939317,99.0293297313843,0.0,1.75,2,31.0,False,True,43.252221449210715,82,23.11822180235112,1610758054.753424,in_progress
62,87.0,7.955518176927303,5.138247719423928,104.91814690830762,20.0,1.75,4,51.0,False,True,43.984993582024835,84,23.11822180235112,1610758054.8211412,in_progress
62,88.0,7.8927514417418845,5.27861545754913,111.32124441510699,20.0,1.75,4,31.0,False,True,45.11668316264716,85,23.11822180235112,1610758054.8886738,in_progress
62,89.0,7.832288027206942,5.38550828025754,115.88481608259085,20.0,1.75,4,31.0,False,True,45.991214068433514,87,23.11822180235112,1610758054.9551256,in_progress
62,90.0,7.7690135528598585,5.4797573334851055,119.40427552936087,20.0,1.75,4,31.0,False,True,47.140926403548164,88,23.11822180235112,1610758055.0241704,in_progress
62,91.0,7.6859137373161355,5.5874942129284,123.30137572590016,-20.0,3.5,1,51.0,False,True,47.91329597758387,90,23.11822180235112,1610758055.089992,in_progress
62,92.0,7.597735956788966,5.69170672975772,126.56364573624671,-20.0,3.5,1,51.0,False,True,48.62349729075043,91,23.11822180235112,1610758055.156579,in_progress
62,93.0,7.509449024607366,5.785964732677635,129.56920207986082,-20.0,1.75,0,31.0,False,True,49.23173910044879,92,23.11822180235112,1610758055.2248979,in_progress
62,94.0,7.419456746289902,5.876885354703799,132.08454996967433,20.0,1.75,4,31.0,False,True,49.7872601959482,92,23.11822180235112,1610758055.2864246,in_progress
62,95.0,7.334714683843534,5.961820956330047,133.3208393872745,20.0,1.75,4,31.0,False,True,50.272303488734536,93,23.11822180235112,1610758055.3558297,in_progress
62,96.0,7.219647545670816,6.0567623058049,137.0543308617413,20.0,3.5,5,51.0,False,True,50.854537613531,94,23.11822180235112,1610758055.423778,in_progress
62,97.0,7.120599793783879,6.12611250285942,140.6414544024401,20.0,1.75,4,31.0,False,True,51.321043356506266,95,23.11822180235112,1610758055.4988818,in_progress
62,98.0,7.000596124789899,6.194257258700999,145.65422239934094,20.0,3.5,5,51.0,False,True,51.865565048931494,96,23.11822180235112,1610758055.6513932,in_progress
62,99.0,6.7038886576753205,6.3093005369964015,157.70075854706747,20.0,1.75,4,31.0,False,True,53.13777291862058,98,23.11822180235112,1610758055.7039518,in_progress
62,100.0,6.574392486136121,6.335002518522066,164.64221633414994,20.0,1.75,4,31.0,False,True,53.669992828726684,98,23.11822180235112,1610758055.765034,in_progress
62,101.0,6.4393617273758,6.352611737022144,171.8782144758967,20.0,1.75,4,31.0,False,True,54.22071440546367,99,23.11822180235112,1610758055.832449,in_progress
62,102.0,6.280228451498968,6.363902434041581,178.34937179826028,20.0,1.75,4,31.0,False,True,54.87008336250121,100,23.11822180235112,1610758055.8977017,in_progress
62,103.0,6.1929937800431905,6.364458774829068,-178.82905897623993,20.0,1.75,4,31.0,False,True,55.245511504614264,101,23.11822180235112,1610758055.9631383,in_progress
62,104.0,6.033441557965368,6.3529441024386255,-174.93097016042373,20.0,1.75,4,31.0,False,True,55.89215793161386,102,23.11822180235112,1610758056.0328288,in_progress
62,105.0,5.934199839168783,6.33746844337451,-173.15206496170953,20.0,1.75,4,31.0,False,True,56.25767459015153,102,23.11822180235112,1610758056.0960183,in_progress
62,106.0,5.8174403011815246,6.311253540393037,-170.66124888853471,20.0,1.75,4,31.0,False,True,56.72270473841494,103,23.11822180235112,1610758056.160916,in_progress
62,107.0,5.720765019797294,6.282742017436105,-168.0375468075119,20.0,1.75,4,31.0,False,True,57.158417218505974,104,23.11822180235112,1610758056.2333333,in_progress
62,108.0,5.601205674958975,6.2371780118526985,-164.01420140188603,20.0,1.75,4,31.0,False,True,57.664925130697064,105,23.11822180235112,1610758056.2987742,in_progress
62,109.0,5.489075571739111,6.182760817141669,-159.63354247034115,20.0,1.75,4,31.0,False,True,58.15536979305542,105,23.11822180235112,1610758056.367939,in_progress
62,110.0,5.385410240859662,6.120439648895323,-155.04489491118642,20.0,1.75,4,31.0,False,True,58.622408104240506,106,23.11822180235112,1610758056.4344387,in_progress
62,111.0,5.279330746177428,6.043762316431026,-150.00793846300272,20.0,1.75,4,31.0,False,True,59.17357778703428,107,23.11822180235112,1610758056.4970553,in_progress
62,112.0,5.205524156855221,5.981709583741263,-146.431511549969,20.0,1.75,4,31.0,False,True,59.52466918655326,107,23.11822180235112,1610758056.5640047,in_progress
62,113.0,5.11756249481009,5.897211025395221,-141.93607276777627,0.0,1.75,2,31.0,False,True,59.969519104892655,108,23.11822180235112,1610758056.634596,in_progress
62,114.0,5.032156357451273,5.799926863318099,-137.08702939696357,20.0,1.75,4,31.0,False,True,60.51319716329996,109,23.11822180235112,1610758056.699837,in_progress
62,115.0,4.9673187227498605,5.71481257705923,-133.23346835458955,20.0,1.75,4,31.0,False,True,60.93017937225407,110,23.11822180235112,1610758056.7695084,in_progress
62,116.0,4.9013518707180905,5.6096190007753535,-128.2851748778903,-20.0,1.75,0,31.0,False,True,61.43761453709477,110,23.11822180235112,1610758056.8811836,in_progress
62,117.0,4.791039754511656,5.381393387921951,-119.29767888821884,-20.0,3.5,1,51.0,False,True,62.50356263412529,112,23.11822180235112,1610758056.9473615,in_progress
62,118.0,4.770095555710674,5.332963221821166,-118.0074935199251,-20.0,3.5,1,51.0,False,True,62.74621982236385,112,23.11822180235112,1610758056.9832044,in_progress
62,119.0,4.734731746007848,5.253556435646403,-116.67329174973854,-20.0,1.75,0,31.0,False,True,63.118385257290456,113,23.11822180235112,1610758057.043402,in_progress
62,120.0,4.695127703825089,5.161855726196955,-115.41649884040457,20.0,1.75,4,31.0,False,True,63.57258144109647,114,23.11822180235112,1610758057.111251,in_progress
62,121.0,4.644425127001641,5.040395188367529,-114.07014057570115,20.0,1.75,4,31.0,False,True,64.16332778336131,114,23.11822180235112,1610758057.1704535,in_progress
62,122.0,4.609184259604549,4.93223906405718,-111.59093251331947,-20.0,3.5,1,51.0,False,True,64.67112499077598,115,23.11822180235112,1610758057.2381008,in_progress
62,123.0,4.5776173950839025,4.8161846382551525,-108.90746857652802,-20.0,3.5,1,51.0,False,True,65.19808676545897,116,23.11822180235112,1610758057.30366,in_progress
62,124.0,4.532968865334687,4.665308026094832,-107.70298624029438,0.0,3.5,3,51.0,False,True,65.87265483999741,117,23.11822180235112,1610758057.366743,in_progress
62,125.0,4.487231600616666,4.517264154028177,-107.44878444434902,0.0,1.75,2,31.0,False,True,66.51641607314474,118,23.11822180235112,1610758057.437067,in_progress
62,126.0,4.443391392390298,4.36513392022779,-106.84547119903179,20.0,1.75,4,11.0,False,True,67.13647444957948,119,23.11822180235112,1610758057.502632,in_progress
62,127.0,4.4152071231031025,4.242506127883662,-105.02763163239388,0.0,1.75,2,11.0,False,True,67.65935466920726,120,23.11822180235112,1610758057.572279,in_progress
62,128.0,4.389031714594228,4.0903669150833295,-102.11079229348385,-20.0,1.75,0,11.0,False,True,68.13135753421584,121,23.11822180235112,1610758057.6445537,in_progress
62,129.0,4.369239695403003,3.9737974164670886,-101.04045658956349,0.0,1.75,2,11.0,False,True,68.41995352515727,121,23.11822180235112,1610758057.706289,in_progress
62,130.0,4.349814445714953,3.8624928413180664,-100.52594190878155,-20.0,3.5,1,31.0,False,True,68.70245390755602,121,23.11822180235112,1610758057.773698,in_progress
62,131.0,4.326362188157199,3.7193908322034384,-100.06240227171917,-20.0,3.5,1,31.0,False,True,69.07392913608051,122,23.11822180235112,1610758057.8402205,in_progress
62,132.0,4.288876857957476,3.57309378064515,-102.49381284156252,-20.0,3.5,1,11.0,False,False,69.21534189844482,122,23.11822180235112,1610758057.9019377,in_progress
62,133.0,4.238952590286491,3.437319344665427,-106.60669968917249,-20.0,3.5,1,11.0,False,False,69.68501377042125,123,23.11822180235112,1610758057.9730468,in_progress
62,134.0,4.131584844173379,3.2147021105057756,-114.11062890799485,-20.0,3.5,1,11.0,True,False,70.03491480256346,123,23.11822180235112,1610758058.04051,off_track
63,1.0,2.823906001521799,1.3297933729721405,-1.4972307333385306,-20.0,3.5,1,31.0,False,True,0.6057401821757735,24,23.11822180235112,1610758058.5700371,in_progress
63,2.0,2.836266882816858,1.3258215510459863,-2.4189390720505863,-20.0,3.5,1,31.0,False,True,0.6610723352086928,24,23.11822180235112,1610758058.6449902,in_progress
63,3.0,2.862925048386945,1.320827012978151,-3.268910813690862,-20.0,3.5,1,31.0,False,True,0.768145577967011,24,23.11822180235112,1610758058.7111828,in_progress
63,4.0,2.900576152607551,1.3105947534528817,-5.215581574216541,-20.0,3.5,1,31.0,False,True,0.9367268050897964,24,23.11822180235112,1610758058.7765872,in_progress
