episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status
140,1.0,0.32267752257607507,2.6911877797707495,-83.9662874090476,20.0,3.5,5,51.0,False,True,0.6064607987508696,1,23.11822180235112,1610758708.0562305,in_progress
140,2.0,0.3231012089693644,2.6821053132451453,-84.15416280039435,0.0,3.5,3,51.0,False,True,0.6457244372857408,1,23.11822180235112,1610758708.1237447,in_progress
140,3.0,0.3229482902222898,2.6543008126803183,-84.95049126488178,20.0,3.5,5,51.0,False,True,0.7646469444171377,1,23.11822180235112,1610758708.1883905,in_progress
140,4.0,0.32178877219701746,2.6084976124525996,-86.24205459072653,20.0,3.5,5,51.0,False,True,0.9600855603029597,1,23.11822180235112,1610758708.2591052,in_progress
140,5.0,0.32418968080679944,2.555441523211891,-86.59149253630747,0.0,3.5,3,51.0,False,True,1.188755581860067,2,23.11822180235112,1610758708.3275003,in_progress
140,6.0,0.32904670383940454,2.471639152299943,-86.68992826718329,20.0,3.5,5,51.0,False,True,1.5457033577599832,2,23.11822180235112,1610758708.3905966,in_progress
140,7.0,0.3376238850064553,2.386724952786766,-85.8544913359036,20.0,3.5,5,51.0,False,True,1.9135307719672152,3,23.11822180235112,1610758708.4558775,in_progress
140,8.0,0.3520524653545863,2.287549515208903,-84.30688062519988,20.0,1.75,4,31.0,False,True,2.339719910054897,4,23.11822180235112,1610758708.5245624,in_progress
140,9.0,0.3751825238521692,2.1894114644686304,-81.53215293588256,20.0,1.75,4,31.0,False,True,2.76936296945116,4,23.11822180235112,1610758708.5908742,in_progress
140,10.0,0.4122783993966923,2.06633619475005,-77.7165091875614,20.0,1.75,4,31.0,False,True,3.3162652314637344,5,23.11822180235112,1610758708.6567867,in_progress
140,11.0,0.4521731699490079,1.965660042658211,-74.02566232062277,-20.0,3.5,1,51.0,False,True,3.783791090990817,6,23.11822180235112,1610758708.7198477,in_progress
140,12.0,0.5033750522180749,1.8568873523204537,-70.01070710145103,20.0,1.75,4,31.0,False,True,4.292951645331485,7,23.11822180235112,1610758708.7945893,in_progress
140,13.0,0.5737577947042394,1.730580546398945,-65.25333319934087,20.0,1.75,4,11.0,False,True,4.910142014353192,8,23.11822180235112,1610758708.8574226,in_progress
140,14.0,0.6283676966889687,1.6470105999762206,-62.11509194887425,0.0,1.75,2,11.0,False,True,5.3376642998141195,8,23.11822180235112,1610758708.9226031,in_progress
140,15.0,0.696241248648026,1.5539639010358897,-58.679924745878516,0.0,1.75,2,11.0,False,True,5.835065239924235,9,23.11822180235112,1610758708.9897988,in_progress
140,16.0,0.7795090808071965,1.4510590655037208,-55.13397708482785,20.0,3.5,5,31.0,False,True,6.4079865023112355,10,23.11822180235112,1610758709.061485,in_progress
140,17.0,0.8597351630785461,1.3609143364440326,-52.08742208441927,20.0,1.75,4,11.0,False,True,6.925649357330841,11,23.11822180235112,1610758709.1302807,in_progress
140,18.0,0.949115958377574,1.281222586423107,-47.075148447542645,20.0,1.75,4,11.0,False,True,7.424856226055668,11,23.11822180235112,1610758709.1908937,in_progress
140,19.0,1.0248408457477167,1.222526332304544,-43.47417005529829,20.0,3.5,5,31.0,False,True,7.83451630761791,12,23.11822180235112,1610758709.2633665,in_progress
140,20.0,1.174759562432537,1.1253741321981543,-36.91857651384834,20.0,3.5,5,31.0,False,True,8.492890776608037,13,23.11822180235112,1610758709.3281708,in_progress
