episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status
280,1.0,0.3225611728743278,2.690995762659249,-84.02566858053409,0.0,1.75,2,31.0,False,True,0.6072342914678165,1,23.11822180235112,1610759885.230353,in_progress
280,2.0,0.32243445916744046,2.6856632087285237,-84.25907392745836,20.0,1.75,4,31.0,False,True,0.6301174047572315,1,23.11822180235112,1610759885.295283,in_progress
280,3.0,0.3221686303255713,2.664977328957728,-84.83810782037172,0.0,3.5,3,51.0,False,True,0.7184506233825204,1,23.11822180235112,1610759885.3687682,in_progress
280,4.0,0.31998220308337944,2.623630278952275,-86.30472454589027,0.0,1.75,2,31.0,False,True,0.8941799594610875,1,23.11822180235112,1610759885.4277225,in_progress
280,5.0,0.31741392614617997,2.578887525896605,-87.70471061097608,20.0,1.75,4,31.0,False,True,1.0842179963198553,2,23.11822180235112,1610759885.493716,in_progress
280,6.0,0.3144461742943349,2.517929308142056,-88.94614020606534,20.0,1.75,4,31.0,False,True,1.337243217844289,2,23.11822180235112,1610759885.6112278,in_progress
280,7.0,0.3194486920462627,2.395972813584741,-88.43932828039412,20.0,1.75,4,31.0,False,True,1.8596736538297933,3,23.11822180235112,1610759885.6433723,in_progress
280,8.0,0.3249862305391095,2.3261357858445217,-87.680094410531,20.0,1.75,4,31.0,False,True,2.150790065430389,3,23.11822180235112,1610759885.7076638,in_progress
280,9.0,0.3412719840128676,2.2291840892708104,-85.05067684407017,20.0,1.75,4,31.0,False,True,2.5752743753259564,4,23.11822180235112,1610759885.771955,in_progress
280,10.0,0.3604653599369434,2.1439267579142527,-82.49309011011408,20.0,1.75,4,31.0,False,True,2.942870714325971,5,23.11822180235112,1610759885.8428075,in_progress
280,11.0,0.391676876455137,2.0451531763774384,-78.67644805679079,-20.0,3.5,1,51.0,False,True,3.3757586572763247,5,23.11822180235112,1610759885.9096634,in_progress
280,12.0,0.4449663075229244,1.9065986784632318,-73.76056209733021,-20.0,3.5,1,51.0,False,True,3.9978323797795623,6,23.11822180235112,1610759885.9774587,in_progress
280,13.0,0.4938498143872191,1.7750634066202202,-71.61362055985767,0.0,1.75,2,11.0,False,True,4.5802233448412135,7,23.11822180235112,1610759886.044766,in_progress
280,14.0,0.5391649108789018,1.6626245861674642,-69.87926266569175,20.0,1.75,4,11.0,False,True,5.102226045709473,8,23.11822180235112,1610759886.1108828,in_progress
280,15.0,0.5846991118294698,1.5668350129758257,-67.72495972260938,-20.0,1.75,0,11.0,False,True,5.526290797032353,8,23.11822180235112,1610759886.1778457,in_progress
280,16.0,0.6578632175304148,1.4264571082222097,-64.9654823054447,20.0,3.5,5,31.0,False,True,6.150884786907741,9,23.11822180235112,1610759886.241985,in_progress
280,17.0,0.7189506803832758,1.3141772554716773,-63.35515007113462,20.0,1.75,4,11.0,False,True,6.589400407713304,10,23.11822180235112,1610759886.3105881,in_progress
280,18.0,0.7906917291101263,1.2070867512798842,-60.050494462791974,20.0,1.75,4,11.0,False,True,7.124966144231039,11,23.11822180235112,1610759886.376742,in_progress
280,19.0,0.8770806932663511,1.0994055953295727,-55.841737444397666,0.0,1.75,2,11.0,False,True,7.534717761228907,12,23.11822180235112,1610759886.442013,in_progress
280,20.0,0.9553065923108576,1.012517857993034,-52.608660318200556,20.0,3.5,5,31.0,False,True,7.840224747852151,12,23.11822180235112,1610759886.5128188,in_progress
280,21.0,1.0439458293609292,0.9217533150756034,-49.29260530993127,20.0,3.5,5,31.0,False,True,8.275213205720258,13,23.11822180235112,1610759886.5754955,in_progress
280,22.0,1.1746296208056606,0.8145695060635744,-43.52000829217832,-20.0,3.5,1,31.0,False,True,8.642978924756106,13,23.11822180235112,1610759886.6405618,in_progress
