episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status
320,1.0,0.32262902218214384,2.691452635986833,-83.99612513962914,20.0,3.5,5,51.0,False,True,0.6052994949114077,1,23.11822180235112,1610760209.0715792,in_progress
320,2.0,0.32203722920949657,2.6844761708239564,-84.35489221672226,0.0,3.5,3,51.0,False,True,0.6350445500870477,1,23.11822180235112,1610760209.1428406,in_progress
320,3.0,0.3214432765490553,2.6683433467722804,-84.99103291080274,20.0,3.5,5,51.0,False,True,0.703593638683221,1,23.11822180235112,1610760209.2091513,in_progress
320,4.0,0.3224112651565457,2.626734175350054,-85.65579864917036,20.0,3.5,5,51.0,False,True,0.8823697038694036,1,23.11822180235112,1610760209.273067,in_progress
320,5.0,0.32438690414177657,2.583879787762875,-86.03225256780611,20.0,3.5,5,51.0,False,True,1.067092915174484,2,23.11822180235112,1610760209.3407845,in_progress
320,6.0,0.3314121356226013,2.519660337499428,-85.50227838889937,0.0,3.5,3,51.0,False,True,1.3434622544977384,2,23.11822180235112,1610760209.407341,in_progress
320,7.0,0.3430700508666799,2.4303440069127786,-84.50700727401785,20.0,1.75,4,31.0,False,True,1.7324682121329937,3,23.11822180235112,1610760209.4751353,in_progress
320,8.0,0.3613328413740688,2.3324609089667074,-82.64188832723303,20.0,1.75,4,31.0,False,True,2.1594203479031147,3,23.11822180235112,1610760209.543799,in_progress
320,9.0,0.387634948100361,2.236700085152438,-79.7018500780159,20.0,1.75,4,31.0,False,True,2.5886106015550014,4,23.11822180235112,1610760209.604328,in_progress
320,10.0,0.4219032081716495,2.1395953440728515,-76.29546035755465,20.0,1.75,4,31.0,False,True,3.0298850081990647,5,23.11822180235112,1610760209.6733966,in_progress
320,11.0,0.4727099837661693,2.02391049029076,-71.87418850686328,-20.0,3.5,1,51.0,False,True,3.57176958406784,5,23.11822180235112,1610760209.740061,in_progress
320,12.0,0.5324942352569692,1.9094324457831382,-67.3313527440266,20.0,1.75,4,31.0,False,True,4.1308583665790275,6,23.11822180235112,1610760209.8053033,in_progress
320,13.0,0.5759045066781485,1.8315200723285308,-64.89058024621312,20.0,3.5,5,51.0,False,True,4.51401217879208,7,23.11822180235112,1610760209.8743863,in_progress
320,14.0,0.6606191149796006,1.7030757216779173,-60.47384196235372,20.0,3.5,5,51.0,False,True,5.188707189570708,8,23.11822180235112,1610760209.9458458,in_progress
320,15.0,0.7553570887410511,1.5898612152409362,-54.98396921875566,20.0,1.75,4,31.0,False,True,5.84355085986384,9,23.11822180235112,1610760210.0132816,in_progress
320,16.0,0.8671401314245327,1.4797869374381667,-48.13970168921571,20.0,3.5,5,51.0,False,True,6.619437768403132,10,23.11822180235112,1610760210.0770905,in_progress
320,17.0,0.9768500270083454,1.3893703372250954,-42.80470351605553,20.0,1.75,4,31.0,False,True,7.302371605335424,11,23.11822180235112,1610760210.147772,in_progress
320,18.0,1.1067435477867145,1.3048368089030453,-35.7360089012128,0.0,1.75,2,31.0,False,True,8.027310839599396,12,23.11822180235112,1610760210.2083178,in_progress
320,19.0,1.2113153719432153,1.2478026804554039,-30.572170957852855,-20.0,1.75,0,31.0,False,True,8.564290395241471,13,23.11822180235112,1610760210.2802186,in_progress
320,20.0,1.3311166921267228,1.1950372960777782,-25.43638080997851,20.0,1.75,4,11.0,False,True,9.107129492979857,14,23.11822180235112,1610760210.345689,in_progress
320,21.0,1.4428127751413733,1.1586641458893634,-21.2474648947227,-20.0,1.75,0,11.0,False,True,9.589420650341019,15,23.11822180235112,1610760210.4112751,in_progress
320,22.0,1.551373236865461,1.1310294811888624,-18.36285035353448,-20.0,1.75,0,31.0,False,True,10.037280896550381,15,23.11822180235112,1610760210.48018,in_progress
320,23.0,1.6904428435144037,1.0974930743924494,-16.118562587002437,-20.0,1.75,0,31.0,False,True,10.598463061009976,16,23.11822180235112,1610760210.5433857,in_progress
320,24.0,1.7971440669958525,1.067965324465491,-15.86833316482225,-20.0,1.75,0,31.0,False,True,11.038708098621825,17,23.11822180235112,1610760210.605686,in_progress
320,25.0,1.9119209676668576,1.0313517985334935,-16.704027481468806,0.0,1.75,2,31.0,False,True,11.484827442932687,18,23.11822180235112,1610760210.6781793,in_progress
320,26.0,2.029949582831369,0.9913552407911388,-17.551272512506408,20.0,1.75,4,31.0,False,True,11.95638770470046,18,23.11822180235112,1610760210.7388775,in_progress
320,27.0,2.118402035979113,0.9636218438329153,-17.523720524948978,20.0,3.5,5,51.0,False,True,12.314042069217843,19,23.11822180235112,1610760210.8095295,in_progress
320,28.0,2.24819619778371,0.9264256857608831,-16.774514129809592,-20.0,1.75,0,31.0,False,True,12.84697783577271,20,23.11822180235112,1610760210.8772526,in_progress
320,29.0,2.3693784778323908,0.8981619383159347,-15.065407995250785,-20.0,1.75,0,31.0,False,True,13.358245294890333,20,23.11822180235112,1610760210.9489782,in_progress
320,30.0,2.5065174707171467,0.8621297293327879,-14.947083534343903,-20.0,1.75,0,11.0,False,True,14.057095158384422,22,23.11822180235112,1610760211.0197766,in_progress
320,31.0,2.604983198313765,0.8332576088348316,-15.464947555861826,-20.0,1.75,0,-9.0,False,False,14.717451408825013,23,23.11822180235112,1610760211.0817266,in_progress
320,32.0,2.7277418175989387,0.7905049034404921,-17.148166713700366,-20.0,1.75,0,11.0,False,False,15.917472752635526,24,23.11822180235112,1610760211.152944,in_progress
320,33.0,2.8508351695064946,0.7383640875325553,-19.848826706953595,-20.0,1.75,0,-9.0,False,False,17.28033805057644,26,23.11822180235112,1610760211.214457,in_progress
320,34.0,2.952834034100663,0.684364910466319,-23.21578714062923,0.0,3.5,3,11.0,False,False,18.07364011699739,28,23.11822180235112,1610760211.2779896,in_progress
320,35.0,3.0422854457607245,0.6279279985020995,-26.81400376992403,0.0,1.75,2,-9.0,False,False,18.716101047600805,29,23.11822180235112,1610760211.34847,in_progress
320,36.0,3.146598746461041,0.5565035196586063,-30.39789338475232,0.0,1.75,2,11.0,False,False,19.32241931045522,30,23.11822180235112,1610760211.4127724,in_progress
320,37.0,3.2569676305372584,0.47386063652162125,-33.427676976434206,20.0,1.75,4,11.0,False,False,19.786041858592682,30,23.11822180235112,1610760211.4765027,in_progress
320,38.0,3.349933927277776,0.40674024582114454,-34.36189576897671,20.0,1.75,4,31.0,False,True,20.253107310556707,31,23.11822180235112,1610760211.5497582,in_progress
320,39.0,3.44992404450296,0.3371496522630706,-34.557800158470265,20.0,1.75,4,31.0,False,True,20.62354100048354,32,23.11822180235112,1610760211.612169,in_progress
