episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status
0,1.0,0.3225125835872745,2.6912649893127676,-84.00391960299343,20.0,1.75,4,31.0,False,True,0.6060541460996745,1,23.11822180235112,1610757462.1322193,in_progress
0,2.0,0.32331427407842933,2.686864348049284,-83.91452373330935,20.0,3.5,5,51.0,False,True,0.6253475753884407,1,23.11822180235112,1610757462.1628032,in_progress
0,3.0,0.3243658696991191,2.6805563693176913,-83.83087651925972,20.0,1.75,4,31.0,False,True,0.6529591437875697,1,23.11822180235112,1610757462.2304845,in_progress
0,4.0,0.32858332058628226,2.6603158101774573,-83.34140051615118,0.0,3.5,3,51.0,False,True,0.7423259744551224,1,23.11822180235112,1610757462.2970493,in_progress
0,5.0,0.3351346721058102,2.6251619418673657,-82.7321963070976,20.0,3.5,5,51.0,False,True,0.896864003412514,1,23.11822180235112,1610757462.3616822,in_progress
0,6.0,0.3461971530928906,2.5803843658033343,-81.52798497001793,20.0,3.5,5,51.0,False,True,1.0953660844557893,2,23.11822180235112,1610757462.426074,in_progress
0,7.0,0.3637813778797208,2.5252029775936227,-79.41292014032257,20.0,3.5,5,51.0,False,True,1.3458053674228154,2,23.11822180235112,1610757462.5000057,in_progress
0,8.0,0.4022640408344412,2.433987996251172,-74.80632236837965,20.0,1.75,4,31.0,False,True,1.7643496115674961,3,23.11822180235112,1610757462.5620186,in_progress
0,9.0,0.4457367521637892,2.3574813619683352,-69.90655751305786,20.0,1.75,4,31.0,False,True,2.1359088634257666,3,23.11822180235112,1610757462.629218,in_progress
0,10.0,0.5044187657220529,2.2732758960195634,-64.29415626296591,20.0,1.75,4,31.0,False,True,2.547831292384106,4,23.11822180235112,1610757462.6957,in_progress
0,11.0,0.5808126348913447,2.1836824841454616,-57.95527439794741,20.0,1.75,4,31.0,False,True,3.0239668339515053,5,23.11822180235112,1610757462.7647185,in_progress
0,12.0,0.6639568291361119,2.1028989022343536,-52.125351604234,20.0,1.75,4,31.0,False,True,3.5033510376538386,5,23.11822180235112,1610757462.8294961,in_progress
0,13.0,0.7388685551515325,2.040697635299277,-47.551349538127624,20.0,1.75,4,31.0,False,True,3.8595982310543313,6,23.11822180235112,1610757462.9049466,in_progress
0,14.0,0.8450150838701551,1.9659546219636927,-41.79494242307377,0.0,3.5,3,51.0,False,True,4.420269068976817,7,23.11822180235112,1610757462.9670053,in_progress
0,15.0,0.9494008873541899,1.9042546880973372,-36.717221583616606,0.0,1.75,2,31.0,False,True,4.991127016542356,8,23.11822180235112,1610757463.0322099,in_progress
0,16.0,1.0677014349063052,1.8531611187537071,-29.74545967489349,0.0,1.75,2,31.0,False,True,5.620940521174979,9,23.11822180235112,1610757463.0979624,in_progress
0,17.0,1.184393334786017,1.813337653146981,-24.08598402499145,-20.0,3.5,1,31.0,False,False,6.742162662076742,10,23.11822180235112,1610757463.1644068,in_progress
0,18.0,1.3026410599933476,1.7778320497778775,-20.330872748999123,-20.0,1.75,0,11.0,False,False,8.208698227454764,13,23.11822180235112,1610757463.2336757,in_progress
0,19.0,1.4219537863165423,1.7472623660168785,-16.171982263531792,-20.0,1.75,0,11.0,False,False,9.520159962110366,15,23.11822180235112,1610757463.3099394,in_progress
0,20.0,1.5638935571977566,1.7104285062219344,-14.389833007919577,0.0,3.5,3,11.0,False,False,10.292159917135962,16,23.11822180235112,1610757463.369515,in_progress
0,21.0,1.676417926838139,1.6768730046769977,-15.357171483244441,0.0,1.75,2,-9.0,False,False,10.87447730779112,17,23.11822180235112,1610757463.4377577,in_progress
0,22.0,1.8025523439667703,1.6415974785380474,-15.705114689309639,-20.0,1.75,0,11.0,False,False,11.442178792078566,18,23.11822180235112,1610757463.5049477,in_progress
0,23.0,1.8986612623334795,1.6123466536691422,-16.184724236007376,-20.0,1.75,0,31.0,False,True,11.838227900838909,18,23.11822180235112,1610757463.5752933,in_progress
0,24.0,2.0294802626859814,1.5615592185059246,-18.689310317577345,-20.0,1.75,0,31.0,False,True,12.360235668754061,19,23.11822180235112,1610757463.6462996,in_progress
0,25.0,2.146936595379935,1.5048283953197146,-21.977969020771,-20.0,1.75,0,31.0,False,True,12.817726900596233,20,23.11822180235112,1610757463.70371,in_progress
0,26.0,2.225834629766329,1.4600753400520543,-24.629394024002288,-20.0,1.75,0,31.0,False,True,13.118178811792585,20,23.11822180235112,1610757463.7704804,in_progress
0,27.0,2.311004021007288,1.405769596341748,-27.62209632212727,-20.0,1.75,0,31.0,False,True,13.446117958980471,21,23.11822180235112,1610757463.840223,in_progress
0,28.0,2.4214858088110827,1.323876536688352,-31.89501240122287,-20.0,1.75,0,31.0,False,True,13.865135309127197,21,23.11822180235112,1610757463.9125938,in_progress
0,29.0,2.5198548757655046,1.2381367935224536,-36.14333370716719,0.0,3.5,3,51.0,False,True,14.256621459456003,22,23.11822180235112,1610757463.9713094,in_progress
0,30.0,2.595905900881681,1.1627329662442387,-39.557347733653685,20.0,1.75,4,31.0,False,True,14.641884985825952,22,23.11822180235112,1610757464.0441046,in_progress
0,31.0,2.679443677692101,1.070153286371005,-43.55007771691854,0.0,1.75,2,31.0,False,True,15.142404847029836,23,23.11822180235112,1610757464.1046894,in_progress
